batch_material_id,batch_id,raw_material_id,quantity_used,unit_cost,line_cost
6722,1580,287,31.87,241.46,7695.33
6723,1580,166,182.62,241.08,44026.03
6724,1580,196,58.0,112.94,6550.52
6725,1580,155,95.0,167.9,15950.5
6726,1581,97,649.0,198.55,128858.95
6727,1581,298,402.15,155.91,62699.21
6728,1581,157,517.0,337.12,174291.04
6729,1581,286,309.0,280.17,86572.53
6730,1582,267,364.0,368.02,133959.28
6731,1582,281,509.46,423.1,215552.53
6732,1582,5,368.0,446.86,164444.48
6733,1583,184,513.0,195.95,100522.35
6734,1583,295,494.91,257.74,127558.1
6735,1583,173,128.12,149.39,19139.85
6736,1584,167,91.0,111.38,10135.58
6737,1584,26,533.95,263.89,140904.07
6738,1584,245,754.79,418.5,315879.61
6739,1584,165,767.97,202.99,155890.23
6740,1584,176,809.0,268.34,217087.06
6741,1584,33,144.22,366.77,52895.57
6742,1585,48,286.38,444.31,127241.5
6743,1585,94,256.68,159.71,40994.36
6744,1585,143,598.77,39.55,23681.35
6745,1585,207,462.0,180.84,83548.08
6746,1585,267,423.0,368.02,155672.46
6747,1586,212,7.44,79.39,590.66
6748,1586,240,36.0,342.82,12341.52
6749,1586,209,59.0,389.88,23002.92
6750,1587,80,138.0,235.51,32500.38
6751,1587,156,64.14,209.75,13453.36
6752,1587,297,40.0,394.91,15796.4
6753,1588,189,601.86,258.14,155364.14
6754,1588,64,143.0,346.74,49583.82
6755,1588,147,353.0,126.76,44746.28
6756,1588,233,41.0,63.08,2586.28
6757,1588,87,413.21,15.87,6557.64
6758,1589,189,289.73,258.14,74790.9
6759,1589,250,863.0,422.44,364565.72
6760,1589,129,654.0,21.27,13910.58
6761,1589,261,350.0,367.11,128488.5
6762,1590,255,550.0,379.3,208615.0
6763,1590,132,214.0,82.12,17573.68
6764,1590,66,364.78,382.79,139634.14
6765,1590,35,489.0,75.69,37012.41
6766,1591,48,210.26,444.31,93420.62
6767,1591,94,475.83,159.71,75994.81
6768,1591,143,153.84,39.55,6084.37
6769,1591,207,370.0,180.84,66910.8
6770,1591,267,406.0,368.02,149416.12
6771,1592,299,569.72,370.1,210853.37
6772,1592,198,544.64,86.4,47056.9
6773,1592,284,631.17,65.25,41183.84
6774,1592,270,214.93,209.82,45096.61
6775,1593,200,151.39,80.5,12186.89
6776,1593,136,632.07,95.23,60192.03
6777,1593,229,102.0,218.07,22243.14
6778,1594,200,68.41,80.5,5507.01
6779,1594,136,69.82,95.23,6648.96
6780,1594,229,444.0,218.07,96823.08
6781,1595,10,477.98,284.34,135908.83
6782,1595,143,661.73,39.55,26171.42
6783,1595,165,870.32,202.99,176666.26
6784,1596,48,481.17,444.31,213788.64
6785,1596,94,398.04,159.71,63570.97
6786,1596,143,531.45,39.55,21018.85
6787,1596,207,457.0,180.84,82643.88
6788,1596,267,275.0,368.02,101205.5
6789,1597,165,159.02,202.99,32279.47
6790,1597,244,602.92,158.94,95828.1
6791,1597,92,370.71,63.96,23710.61
6792,1597,262,570.0,300.34,171193.8
6793,1597,78,641.0,235.58,151006.78
6794,1597,1,592.0,436.54,258431.68
6795,1598,200,496.19,80.5,39943.29
6796,1598,136,147.65,95.23,14060.71
6797,1598,229,55.0,218.07,11993.85
6798,1599,275,551.64,405.11,223474.88
6799,1599,1,641.0,436.54,279822.14
6800,1599,285,213.15,357.93,76292.78
6801,1600,153,303.84,219.58,66717.19
6802,1600,184,211.0,195.95,41345.45
6803,1600,103,421.87,281.07,118575.0
6804,1600,19,591.33,400.95,237093.76
6805,1600,167,461.0,111.38,51346.18
6806,1600,136,276.25,95.23,26307.29
6807,1601,287,524.19,241.46,126570.92
6808,1601,166,424.67,241.08,102379.44
6809,1601,196,138.0,112.94,15585.72
6810,1601,155,378.0,167.9,63466.2
6811,1602,200,584.31,80.5,47036.95
6812,1602,136,540.52,95.23,51473.72
6813,1602,229,269.0,218.07,58660.83
6814,1603,184,194.0,195.95,38014.3
6815,1603,259,222.0,76.15,16905.3
6816,1603,28,37.88,438.55,16612.27
6817,1604,71,254.92,273.96,69837.88
6818,1604,298,363.91,155.91,56737.21
6819,1604,161,453.0,403.16,182631.48
6820,1605,80,97.0,235.51,22844.47
6821,1605,156,144.73,209.75,30357.12
6822,1605,297,49.0,394.91,19350.59
6823,1606,267,341.0,368.02,125494.82
6824,1606,281,472.66,423.1,199982.45
6825,1606,5,722.0,446.86,322632.92
6826,1607,299,518.46,370.1,191882.05
6827,1607,198,540.83,86.4,46727.71
6828,1607,284,221.76,65.25,14469.84
6829,1607,270,166.1,209.82,34851.1
6830,1608,191,186.43,443.97,82769.33
6831,1608,195,99.47,71.33,7095.2
6832,1608,204,60.18,186.45,11220.56
6833,1609,250,63.0,422.44,26613.72
6834,1609,117,78.0,60.61,4727.58
6835,1609,139,474.83,311.61,147961.78
6836,1609,173,247.13,149.39,36918.75
6837,1609,154,389.37,279.36,108774.4
6838,1610,212,57.68,79.39,4579.22
6839,1610,240,141.0,342.82,48337.62
6840,1610,209,45.0,389.88,17544.6
6841,1611,10,745.48,284.34,211969.78
6842,1611,143,579.48,39.55,22918.43
6843,1611,165,35.46,202.99,7198.03
6844,1612,42,49.49,419.93,20782.34
6845,1612,133,102.0,42.65,4350.3
6846,1612,127,156.73,80.03,12543.1
6847,1612,178,142.0,355.76,50517.92
6848,1613,267,44.0,368.02,16192.88
6849,1613,281,278.8,423.1,117960.28
6850,1613,5,577.0,446.86,257838.22
6851,1614,277,80.0,245.97,19677.6
6852,1614,106,115.0,68.74,7905.1
6853,1614,126,33.23,301.4,10015.52
6854,1614,95,151.62,266.69,40435.54
6855,1614,10,191.8,284.34,54536.41
6856,1614,79,258.33,348.23,89958.26
6857,1615,153,741.46,219.58,162809.79
6858,1615,184,80.0,195.95,15676.0
6859,1615,103,723.77,281.07,203430.03
6860,1615,19,202.2,400.95,81072.09
6861,1615,167,751.0,111.38,83646.38
6862,1615,136,321.5,95.23,30616.44
6863,1616,50,476.38,268.58,127946.14
6864,1616,140,623.45,20.57,12824.37
6865,1616,29,595.6,443.84,264351.1
6866,1616,287,620.67,241.46,149866.98
6867,1616,211,451.58,118.28,53412.88
6868,1616,209,277.0,389.88,107996.76
6869,1617,71,290.37,273.96,79549.77
6870,1617,298,309.4,155.91,48238.55
6871,1617,161,828.0,403.16,333816.48
6872,1618,200,63.47,80.5,5109.34
6873,1618,136,246.89,95.23,23511.33
6874,1618,229,301.0,218.07,65639.07
6875,1619,94,45.23,159.71,7223.68
6876,1619,69,202.88,60.73,12320.9
6877,1619,296,18.81,343.82,6467.25
6878,1620,299,440.48,370.1,163021.65
6879,1620,198,58.97,86.4,5095.01
6880,1620,284,837.63,65.25,54655.36
6881,1620,270,840.52,209.82,176357.91
6882,1621,173,318.79,149.39,47624.04
6883,1621,204,636.17,186.45,118613.9
6884,1621,294,421.54,17.99,7583.5
6885,1621,242,331.0,213.79,70764.49
6886,1622,81,134.83,383.93,51765.28
6887,1622,109,441.77,118.44,52323.24
6888,1622,136,446.52,95.23,42522.1
6889,1622,168,311.04,123.35,38366.78
6890,1622,201,269.0,403.85,108635.65
6891,1622,34,223.55,309.07,69092.6
6892,1623,221,732.66,193.17,141527.93
6893,1623,118,120.06,60.24,7232.41
6894,1623,95,759.18,266.69,202465.71
6895,1624,291,302.51,142.34,43059.27
6896,1624,207,453.0,180.84,81920.52
6897,1624,72,683.0,105.2,71851.6
6898,1624,153,184.23,219.58,40453.22
6899,1624,104,247.11,388.48,95997.29
6900,1625,162,474.0,231.72,109835.28
6901,1625,213,385.0,301.88,116223.8
6902,1625,188,557.0,291.73,162493.61
6903,1625,74,578.0,279.3,161435.4
6904,1625,94,193.44,159.71,30894.3
6905,1626,193,339.52,109.04,37021.26
6906,1626,163,297.31,240.85,71607.11
6907,1626,297,32.0,394.91,12637.12
6908,1626,295,632.63,257.74,163054.06
6909,1626,56,260.36,188.42,49057.03
6910,1627,133,933.0,42.65,39792.45
6911,1627,89,101.0,280.28,28308.28
6912,1627,299,334.72,370.1,123879.87
6913,1628,189,234.49,258.14,60531.25
6914,1628,250,355.0,422.44,149966.2
6915,1628,129,371.0,21.27,7891.17
6916,1628,261,194.0,367.11,71219.34
6917,1629,272,426.0,337.18,143638.68
6918,1629,247,397.2,434.37,172531.76
6919,1629,119,726.36,70.9,51498.92
6920,1629,105,153.0,427.44,65398.32
6921,1630,94,24.11,159.71,3850.61
6922,1630,69,51.4,60.73,3121.52
6923,1630,296,141.08,343.82,48506.13
6924,1631,10,939.71,284.34,267197.14
6925,1631,143,843.83,39.55,33373.48
6926,1631,165,126.97,202.99,25773.64
6927,1632,37,171.96,370.67,63740.41
6928,1632,136,161.44,95.23,15373.93
6929,1632,194,456.49,48.5,22139.76
6930,1632,232,93.97,153.46,14420.64
6931,1632,214,725.6,418.43,303612.81
6932,1632,170,761.73,11.97,9117.91
6933,1633,48,221.52,444.31,98423.55
6934,1633,94,539.18,159.71,86112.44
6935,1633,143,960.2,39.55,37975.91
6936,1633,207,561.0,180.84,101451.24
6937,1633,267,528.0,368.02,194314.56
6938,1634,221,280.48,193.17,54180.32
6939,1634,118,801.92,60.24,48307.66
6940,1634,95,897.41,266.69,239330.27
6941,1635,277,54.0,245.97,13282.38
6942,1635,106,424.0,68.74,29145.76
6943,1635,126,539.41,301.4,162578.17
6944,1635,95,123.66,266.69,32978.89
6945,1635,10,544.3,284.34,154766.26
6946,1635,79,56.92,348.23,19821.25
6947,1636,284,205.86,65.25,13432.37
6948,1636,292,212.93,114.07,24288.93
6949,1636,89,563.0,280.28,157797.64
6950,1636,242,170.0,213.79,36344.3
6951,1636,12,558.24,206.18,115097.92
6952,1636,271,113.0,137.72,15562.36
6953,1637,153,236.59,219.58,51950.43
6954,1637,184,594.0,195.95,116394.3
6955,1637,103,357.69,281.07,100535.93
6956,1637,19,447.75,400.95,179525.36
6957,1637,167,282.0,111.38,31409.16
6958,1637,136,121.94,95.23,11612.35
6959,1638,48,916.8,444.31,407343.41
6960,1638,94,41.49,159.71,6626.37
6961,1638,143,815.49,39.55,32252.63
6962,1638,207,880.0,180.84,159139.2
6963,1638,267,700.0,368.02,257614.0
6964,1639,275,195.16,405.11,79061.27
6965,1639,1,411.0,436.54,179417.94
6966,1639,285,355.14,357.93,127115.26
6967,1640,257,398.18,358.48,142739.57
6968,1640,208,259.0,436.35,113014.65
6969,1640,288,599.37,402.57,241288.38
6970,1640,103,221.88,281.07,62363.81
6971,1640,238,689.0,116.82,80488.98
6972,1641,48,422.89,444.31,187894.26
6973,1641,94,536.29,159.71,85650.88
6974,1641,143,254.14,39.55,10051.24
6975,1641,207,324.0,180.84,58592.16
6976,1641,267,387.0,368.02,142423.74
6977,1642,71,267.86,273.96,73382.93
6978,1642,298,690.54,155.91,107662.09
6979,1642,161,603.0,403.16,243105.48
6980,1643,154,15.38,279.36,4296.56
6981,1643,202,214.18,38.86,8323.03
6982,1643,12,395.9,206.18,81626.66
6983,1643,235,208.14,445.51,92728.45
6984,1644,255,867.0,379.3,328853.1
6985,1644,39,628.98,327.4,205928.05
6986,1644,24,618.0,210.27,129946.86
6987,1644,235,881.52,445.51,392725.98
6988,1644,89,927.0,280.28,259819.56
6989,1645,277,351.0,245.97,86335.47
6990,1645,106,85.0,68.74,5842.9
6991,1645,126,136.32,301.4,41086.85
6992,1645,95,337.56,266.69,90023.88
6993,1645,10,480.77,284.34,136702.14
6994,1645,79,461.35,348.23,160655.91
6995,1646,153,93.27,219.58,20480.23
6996,1646,184,387.0,195.95,75832.65
6997,1646,103,351.34,281.07,98751.13
6998,1646,19,161.84,400.95,64889.75
6999,1646,167,290.0,111.38,32300.2
7000,1646,136,443.16,95.23,42202.13
7001,1647,189,909.71,258.14,234832.54
7002,1647,250,805.0,422.44,340064.2
7003,1647,129,917.0,21.27,19504.59
7004,1647,261,804.0,367.11,295156.44
7005,1648,50,11.2,268.58,3008.1
7006,1648,140,24.65,20.57,507.05
7007,1648,29,104.76,443.84,46496.68
7008,1648,287,46.96,241.46,11338.96
7009,1648,211,172.83,118.28,20442.33
7010,1648,209,218.0,389.88,84993.84
7011,1649,81,495.6,383.93,190275.71
7012,1649,109,462.92,118.44,54828.24
7013,1649,136,401.28,95.23,38213.89
7014,1649,168,415.19,123.35,51213.69
7015,1649,201,231.0,403.85,93289.35
7016,1649,34,372.82,309.07,115227.48
7017,1650,255,431.0,379.3,163478.3
7018,1650,39,502.93,327.4,164659.28
7019,1650,24,405.0,210.27,85159.35
7020,1650,235,26.61,445.51,11855.02
7021,1650,89,104.0,280.28,29149.12
7022,1651,221,174.34,193.17,33677.26
7023,1651,182,102.13,265.32,27097.13
7024,1651,25,429.1,160.95,69063.65
7025,1651,72,60.0,105.2,6312.0
7026,1652,186,953.7,129.85,123837.95
7027,1652,143,545.73,39.55,21583.62
7028,1652,77,381.37,303.19,115627.57
7029,1653,48,29.32,444.31,13027.17
7030,1653,94,495.92,159.71,79203.38
7031,1653,143,348.54,39.55,13784.76
7032,1653,207,400.0,180.84,72336.0
7033,1653,267,635.0,368.02,233692.7
7034,1654,50,205.54,268.58,55203.93
7035,1654,140,234.74,20.57,4828.6
7036,1654,29,254.48,443.84,112948.4
7037,1654,287,268.74,241.46,64889.96
7038,1654,211,62.16,118.28,7352.28
7039,1654,209,121.0,389.88,47175.48
7040,1655,165,590.8,202.99,119926.49
7041,1655,244,146.65,158.94,23308.55
7042,1655,92,519.38,63.96,33219.54
7043,1655,262,637.0,300.34,191316.58
7044,1655,78,564.0,235.58,132867.12
7045,1655,1,280.0,436.54,122231.2
7046,1656,10,598.85,284.34,170277.01
7047,1656,143,532.86,39.55,21074.61
7048,1656,165,231.98,202.99,47089.62
7049,1657,37,259.12,370.67,96048.01
7050,1657,136,82.78,95.23,7883.14
7051,1657,194,67.22,48.5,3260.17
7052,1657,232,191.5,153.46,29387.59
7053,1657,214,12.36,418.43,5171.79
7054,1657,170,140.09,11.97,1676.88
7055,1658,200,217.44,80.5,17503.92
7056,1658,136,57.52,95.23,5477.63
7057,1658,229,207.0,218.07,45140.49
7058,1659,167,594.0,111.38,66159.72
7059,1659,26,819.64,263.89,216294.8
7060,1659,245,397.35,418.5,166290.98
7061,1659,165,292.62,202.99,59398.93
7062,1659,176,575.0,268.34,154295.5
7063,1659,33,105.77,366.77,38793.26
7064,1660,186,70.37,129.85,9137.54
7065,1660,143,227.9,39.55,9013.44
7066,1660,77,224.78,303.19,68151.05
7067,1661,57,547.25,125.21,68521.17
7068,1661,201,455.0,403.85,183751.75
7069,1661,121,124.08,289.47,35917.44
7070,1661,290,535.0,70.8,37878.0
7071,1662,189,210.03,258.14,54217.14
7072,1662,250,67.0,422.44,28303.48
7073,1662,129,531.0,21.27,11294.37
7074,1662,261,350.0,367.11,128488.5
7075,1663,173,218.05,149.39,32574.49
7076,1663,204,382.61,186.45,71337.63
7077,1663,294,271.92,17.99,4891.84
7078,1663,242,283.0,213.79,60502.57
7079,1664,291,258.75,142.34,36830.47
7080,1664,207,821.0,180.84,148469.64
7081,1664,72,591.0,105.2,62173.2
7082,1664,153,125.16,219.58,27482.63
7083,1664,104,70.75,388.48,27484.96
7084,1665,71,755.54,273.96,206987.74
7085,1665,298,576.77,155.91,89924.21
7086,1665,161,136.0,403.16,54829.76
7087,1666,28,714.6,438.55,313387.83
7088,1666,101,59.0,353.29,20844.11
7089,1666,279,259.0,282.03,73045.77
7090,1667,191,276.81,443.97,122895.34
7091,1667,195,794.16,71.33,56647.43
7092,1667,204,83.19,186.45,15510.78
7093,1668,299,533.36,370.1,197396.54
7094,1668,198,485.79,86.4,41972.26
7095,1668,284,437.49,65.25,28546.22
7096,1668,270,109.37,209.82,22948.01
7097,1669,267,580.0,368.02,213451.6
7098,1669,281,277.32,423.1,117334.09
7099,1669,5,486.0,446.86,217173.96
7100,1670,71,13.21,273.96,3619.01
7101,1670,298,326.16,155.91,50851.61
7102,1670,161,104.0,403.16,41928.64
7103,1671,80,304.0,235.51,71595.04
7104,1671,156,64.58,209.75,13545.65
7105,1671,297,286.0,394.91,112944.26
7106,1672,299,417.24,370.1,154420.52
7107,1672,198,451.29,86.4,38991.46
7108,1672,284,119.43,65.25,7792.81
7109,1672,270,199.15,209.82,41785.65
7110,1673,28,743.04,438.55,325860.19
7111,1673,101,778.0,353.29,274859.62
7112,1673,279,529.0,282.03,149193.87
7113,1674,257,135.34,358.48,48516.68
7114,1674,208,45.0,436.35,19635.75
7115,1674,288,155.06,402.57,62422.5
7116,1674,103,129.17,281.07,36305.81
7117,1674,238,193.0,116.82,22546.26
7118,1675,162,254.0,231.72,58856.88
7119,1675,213,314.0,301.88,94790.32
7120,1675,188,165.0,291.73,48135.45
7121,1675,74,494.0,279.3,137974.2
7122,1675,94,383.48,159.71,61245.59
7123,1676,71,405.56,273.96,111107.22
7124,1676,298,295.46,155.91,46065.17
7125,1676,161,142.0,403.16,57248.72
7126,1677,28,136.73,438.55,59962.94
7127,1677,101,83.0,353.29,29323.07
7128,1677,279,247.0,282.03,69661.41
7129,1678,42,42.32,419.93,17771.44
7130,1678,261,12.0,367.11,4405.32
7131,1678,258,308.0,93.13,28684.04
7132,1678,161,142.0,403.16,57248.72
7133,1678,77,167.15,303.19,50678.21
7134,1679,50,266.49,268.58,71573.88
7135,1679,140,359.99,20.57,7404.99
7136,1679,29,267.49,443.84,118722.76
7137,1679,287,20.02,241.46,4834.03
7138,1679,211,180.55,118.28,21355.45
7139,1679,209,167.0,389.88,65109.96
7140,1680,260,31.0,76.43,2369.33
7141,1680,256,67.23,65.48,4402.22
7142,1680,199,31.0,130.44,4043.64
7143,1680,300,174.0,52.45,9126.3
7144,1681,148,739.0,363.37,268530.43
7145,1681,139,591.45,311.61,184301.73
7146,1681,33,845.03,366.77,309931.65
7147,1681,297,965.0,394.91,381088.15
7148,1681,229,54.0,218.07,11775.78
7149,1681,227,421.48,262.81,110769.16
7150,1682,81,484.93,383.93,186179.17
7151,1682,109,684.83,118.44,81111.27
7152,1682,136,681.33,95.23,64883.06
7153,1682,168,91.59,123.35,11297.63
7154,1682,201,606.0,403.85,244733.1
7155,1682,34,271.58,309.07,83937.23
7156,1683,275,565.14,405.11,228943.87
7157,1683,1,42.0,436.54,18334.68
7158,1683,285,522.3,357.93,186946.84
7159,1684,221,485.48,193.17,93780.17
7160,1684,118,202.66,60.24,12208.24
7161,1684,95,446.22,266.69,119002.41
7162,1685,287,469.4,241.46,113341.32
7163,1685,166,66.57,241.08,16048.7
7164,1685,196,100.0,112.94,11294.0
7165,1685,155,145.0,167.9,24345.5
7166,1686,291,423.15,142.34,60231.17
7167,1686,207,522.0,180.84,94398.48
7168,1686,72,1117.0,105.2,117508.4
7169,1686,153,531.9,219.58,116794.6
7170,1686,104,544.82,388.48,211651.67
7171,1687,132,66.0,82.12,5419.92
7172,1687,114,39.04,286.13,11170.52
7173,1687,268,4.66,199.29,928.69
7174,1688,80,72.0,235.51,16956.72
7175,1688,156,65.14,209.75,13663.11
7176,1688,297,24.0,394.91,9477.84
7177,1689,37,155.02,370.67,57461.26
7178,1689,136,55.98,95.23,5330.98
7179,1689,194,420.42,48.5,20390.37
7180,1689,232,72.26,153.46,11089.02
7181,1689,214,38.6,418.43,16151.4
7182,1689,170,81.91,11.97,980.46
7183,1690,48,381.18,444.31,169362.09
7184,1690,94,154.12,159.71,24614.51
7185,1690,143,361.66,39.55,14303.65
7186,1690,207,158.0,180.84,28572.72
7187,1690,267,137.0,368.02,50418.74
7188,1691,192,473.0,273.78,129497.94
7189,1691,229,242.0,218.07,52772.94
7190,1691,27,35.89,37.75,1354.85
7191,1691,248,151.1,58.56,8848.42
7192,1691,79,374.77,348.23,130506.16
7193,1692,71,51.11,273.96,14002.1
7194,1692,298,172.95,155.91,26964.63
7195,1692,161,294.0,403.16,118529.04
7196,1693,153,699.39,219.58,153572.06
7197,1693,184,624.0,195.95,122272.8
7198,1693,103,568.85,281.07,159886.67
7199,1693,19,741.91,400.95,297468.81
7200,1693,167,786.0,111.38,87544.68
7201,1693,136,499.65,95.23,47581.67
7202,1694,189,598.63,258.14,154530.35
7203,1694,250,688.0,422.44,290638.72
7204,1694,129,608.0,21.27,12932.16
7205,1694,261,282.0,367.11,103525.02
7206,1695,123,640.0,157.51,100806.4
7207,1695,12,769.93,206.18,158744.17
7208,1695,282,706.0,283.59,200214.54
7209,1695,28,412.6,438.55,180945.73
7210,1695,226,218.44,132.02,28838.45
7211,1696,48,259.19,444.31,115160.71
7212,1696,94,243.38,159.71,38870.22
7213,1696,143,648.42,39.55,25645.01
7214,1696,207,117.0,180.84,21158.28
7215,1696,267,856.0,368.02,315025.12
7216,1697,271,540.0,137.72,74368.8
7217,1697,67,289.32,113.56,32855.18
7218,1697,126,61.53,301.4,18545.14
7219,1698,48,451.1,444.31,200428.24
7220,1698,94,158.88,159.71,25374.72
7221,1698,143,276.47,39.55,10934.39
7222,1698,207,702.0,180.84,126949.68
7223,1698,267,158.0,368.02,58147.16
7224,1699,50,401.05,268.58,107714.01
7225,1699,140,372.39,20.57,7660.06
7226,1699,29,419.04,443.84,185986.71
7227,1699,287,440.22,241.46,106295.52
7228,1699,211,113.38,118.28,13410.59
7229,1699,209,298.0,389.88,116184.24
7230,1700,71,507.44,273.96,139018.26
7231,1700,298,215.46,155.91,33592.37
7232,1700,161,300.0,403.16,120948.0
7233,1701,299,668.77,370.1,247511.78
7234,1701,198,557.54,86.4,48171.46
7235,1701,284,555.18,65.25,36225.49
7236,1701,270,663.88,209.82,139295.3
7237,1702,260,635.0,76.43,48533.05
7238,1702,256,733.77,65.48,48047.26
7239,1702,199,441.0,130.44,57524.04
7240,1702,300,610.0,52.45,31994.5
7241,1703,28,106.37,438.55,46648.56
7242,1703,101,84.0,353.29,29676.36
7243,1703,279,559.0,282.03,157654.77
7244,1704,257,753.77,358.48,270211.47
7245,1704,81,692.41,383.93,265836.97
7246,1704,121,273.04,289.47,79036.89
7247,1705,50,248.53,268.58,66750.19
7248,1705,140,887.38,20.57,18253.41
7249,1705,29,350.22,443.84,155441.64
7250,1705,287,656.96,241.46,158629.56
7251,1705,211,837.03,118.28,99003.91
7252,1705,209,788.0,389.88,307225.44
7253,1706,257,116.65,358.48,41816.69
7254,1706,208,1011.0,436.35,441149.85
7255,1706,288,97.06,402.57,39073.44
7256,1706,103,181.5,281.07,51014.21
7257,1706,238,413.0,116.82,48246.66
7258,1707,267,570.0,368.02,209771.4
7259,1707,281,293.13,423.1,124023.3
7260,1707,5,359.0,446.86,160422.74
7261,1708,123,243.0,157.51,38274.93
7262,1708,12,878.68,206.18,181166.24
7263,1708,282,181.21,283.59,51389.34
7264,1708,28,776.11,438.55,340363.04
7265,1708,226,589.11,132.02,77774.3
7266,1709,71,369.06,273.96,101107.68
7267,1709,298,212.91,155.91,33194.8
7268,1709,161,106.0,403.16,42734.96
7269,1710,81,72.06,383.93,27666.0
7270,1710,109,12.97,118.44,1536.17
7271,1710,136,42.6,95.23,4056.8
7272,1710,168,85.61,123.35,10559.99
7273,1710,201,18.0,403.85,7269.3
7274,1710,34,68.8,309.07,21264.02
7275,1711,212,292.77,79.39,23243.01
7276,1711,240,761.0,342.82,260886.02
7277,1711,209,420.0,389.88,163749.6
7278,1712,257,275.51,358.48,98764.82
7279,1712,208,368.0,436.35,160576.8
7280,1712,288,175.71,402.57,70735.57
7281,1712,103,68.64,281.07,19292.64
7282,1712,238,682.0,116.82,79671.24
7283,1713,50,585.35,268.58,157213.3
7284,1713,140,75.98,20.57,1562.91
7285,1713,29,211.43,443.84,93841.09
7286,1713,287,34.4,241.46,8306.22
7287,1713,211,60.92,118.28,7205.62
7288,1713,209,396.0,389.88,154392.48
7289,1714,97,78.0,198.55,15486.9
7290,1714,298,176.4,155.91,27502.52
7291,1714,157,153.0,337.12,51579.36
7292,1714,286,65.0,280.17,18211.05
7293,1715,299,327.38,370.1,121163.34
7294,1715,198,301.44,86.4,26044.42
7295,1715,284,536.01,65.25,34974.65
7296,1715,270,109.91,209.82,23061.32
7297,1716,299,459.74,370.1,170149.77
7298,1716,198,304.74,86.4,26329.54
7299,1716,284,439.51,65.25,28678.03
7300,1716,270,255.91,209.82,53695.04
7301,1717,221,37.02,193.17,7151.15
7302,1717,118,244.9,60.24,14752.78
7303,1717,95,303.84,266.69,81031.09
7304,1718,271,596.0,137.72,82081.12
7305,1718,67,973.61,113.56,110563.15
7306,1718,126,79.54,301.4,23973.36
7307,1719,193,603.24,109.04,65777.29
7308,1719,82,385.22,249.7,96189.43
7309,1719,226,567.54,132.02,74926.63
7310,1720,291,150.97,142.34,21489.07
7311,1720,21,66.0,280.2,18493.2
7312,1720,180,287.0,41.85,12010.95
7313,1721,48,374.99,444.31,166611.81
